DateTime,Measured
06/02/2020 13:40,9.075
06/02/2020 13:50,8.833
06/02/2020 14:00,9.196
06/02/2020 14:10,9.801
06/02/2020 14:20,9.68
06/02/2020 14:30,9.438
06/02/2020 14:40,8.954
06/02/2020 14:50,8.954
06/02/2020 15:00,9.196
06/02/2020 15:10,9.559
06/02/2020 15:20,9.075
06/02/2020 15:30,7.986
06/02/2020 15:40,8.47
06/02/2020 15:50,8.833
06/02/2020 16:00,9.438
06/02/2020 16:10,8.712
06/02/2020 16:20,8.954
06/02/2020 16:30,8.833
06/02/2020 16:40,9.075
06/02/2020 16:50,9.922
06/02/2020 17:00,10.89
06/02/2020 17:10,10.769
06/02/2020 17:20,10.769
06/02/2020 17:30,11.979
06/02/2020 17:40,11.858
06/02/2020 17:50,11.495
06/02/2020 18:00,11.253
06/02/2020 18:10,11.616
06/02/2020 18:20,12.1
06/02/2020 18:30,12.342
06/02/2020 18:40,12.463
06/02/2020 18:50,12.584
06/02/2020 19:00,12.947
06/02/2020 19:10,12.1
06/02/2020 19:20,12.221
06/02/2020 19:30,12.463
06/02/2020 19:40,12.463
06/02/2020 19:50,12.947
06/02/2020 20:00,13.189
06/02/2020 20:10,13.068
06/02/2020 20:20,13.068
06/02/2020 20:30,12.947
06/02/2020 20:40,12.463
06/02/2020 20:50,12.1
06/02/2020 21:00,12.1
06/02/2020 21:10,12.221
06/02/2020 21:20,11.737
06/02/2020 21:30,11.011
06/02/2020 21:40,11.374
06/02/2020 21:50,11.011
06/02/2020 22:00,11.374
06/02/2020 22:10,11.616
06/02/2020 22:20,11.495
06/02/2020 22:30,11.495
06/02/2020 22:40,11.132
06/02/2020 22:50,11.979
06/02/2020 23:00,11.616
06/02/2020 23:10,10.769
06/02/2020 23:20,10.043
06/02/2020 23:30,9.68
06/02/2020 23:40,9.438
06/02/2020 23:50,9.438
07/02/2020 00:00,8.833
07/02/2020 00:10,8.833
07/02/2020 00:20,8.833
07/02/2020 00:30,8.107
07/02/2020 00:40,7.986
07/02/2020 00:50,8.47
07/02/2020 01:00,8.712
07/02/2020 01:10,7.986
07/02/2020 01:20,7.502
07/02/2020 01:30,7.381
07/02/2020 01:40,7.502
07/02/2020 01:50,8.349
07/02/2020 02:00,9.68
07/02/2020 02:10,9.438
07/02/2020 02:20,8.591
07/02/2020 02:30,9.196
07/02/2020 02:40,9.196
07/02/2020 02:50,7.623
07/02/2020 03:00,7.26
07/02/2020 03:10,9.438
07/02/2020 03:20,10.164
07/02/2020 03:30,9.438
07/02/2020 03:40,9.922
07/02/2020 03:50,10.89
07/02/2020 04:00,10.285
07/02/2020 04:10,10.406
07/02/2020 04:20,10.527
07/02/2020 04:30,10.648
07/02/2020 04:40,10.406
07/02/2020 04:50,10.527
07/02/2020 05:00,11.132
07/02/2020 05:10,10.527
07/02/2020 05:20,8.833
07/02/2020 05:30,8.591
07/02/2020 05:40,8.833
07/02/2020 05:50,8.107
07/02/2020 06:00,7.623
07/02/2020 06:10,7.986
07/02/2020 06:20,7.744
07/02/2020 06:30,7.744
07/02/2020 06:40,7.381
07/02/2020 06:50,8.107
07/02/2020 07:00,8.107
07/02/2020 07:10,8.228
07/02/2020 07:20,8.349
07/02/2020 07:30,9.075
07/02/2020 07:40,8.47
07/02/2020 07:50,8.833
07/02/2020 08:00,9.68
07/02/2020 08:10,8.349
07/02/2020 08:20,7.623
07/02/2020 08:30,7.381
07/02/2020 08:40,7.744
07/02/2020 08:50,7.502
07/02/2020 09:00,7.26
07/02/2020 09:10,8.107
07/02/2020 09:20,7.744
07/02/2020 09:30,8.349
07/02/2020 09:40,7.744
07/02/2020 09:50,6.413
07/02/2020 10:00,7.139
07/02/2020 10:10,7.502
07/02/2020 10:20,6.655
07/02/2020 10:30,6.413
07/02/2020 10:40,5.929
