DateTime,Week_ahead,Day_ahead,Most_resent,Measured
2019-03-12 00:15:00,445.93,392.19,428.29,391.68
2019-03-12 00:30:00,445.47,386.91,423.05,378.55
2019-03-12 00:45:00,445.01,381.63,417.81,356.65
2019-03-12 01:00:00,444.47,373.26,412.66,359.54
2019-03-12 01:15:00,443.84,361.78,407.58,333.6
2019-03-12 01:30:00,443.23,350.32,402.5,281.83
2019-03-12 01:45:00,442.61,338.85,397.42,248.21
2019-03-12 02:00:00,441.9,331.72,394.29,224.5
2019-03-12 02:15:00,441.14,328.93,393.1,297.12
2019-03-12 02:30:00,440.38,326.14,391.91,363.78
2019-03-12 02:45:00,439.62,323.35,390.73,430.53
2019-03-12 03:00:00,438.8,324.94,397.0,467.94
2019-03-12 03:15:00,437.9,330.92,410.72,433.55
2019-03-12 03:30:00,437.0,336.9,424.43,406.34
2019-03-12 03:45:00,436.1,342.87,438.15,430.51
2019-03-12 04:00:00,435.21,352.46,489.75,476.1
2019-03-12 04:15:00,434.31,365.64,516.87,495.41
2019-03-12 04:30:00,433.41,378.84,543.99,527.66
2019-03-12 04:45:00,432.51,392.03,571.12,550.26
2019-03-12 05:00:00,431.67,410.09,590.54,572.5
2019-03-12 05:15:00,430.88,433.03,602.26,574.44
2019-03-12 05:30:00,430.08,455.96,613.97,573.34
2019-03-12 05:45:00,429.29,478.89,625.69,578.89
2019-03-12 06:00:00,428.67,499.47,623.42,574.19
2019-03-12 06:15:00,428.23,517.67,625.39,579.96
2019-03-12 06:30:00,427.78,535.89,627.36,588.92
2019-03-12 06:45:00,427.34,554.09,629.34,587.87
2019-03-12 07:00:00,427.14,563.94,625.85,595.19
2019-03-12 07:15:00,427.17,565.43,616.9,594.02
2019-03-12 07:30:00,427.21,566.91,607.95,584.01
2019-03-12 07:45:00,427.24,568.39,599.01,578.73
2019-03-12 08:00:00,427.44,563.52,588.61,577.16
2019-03-12 08:15:00,427.79,552.28,576.78,579.68
2019-03-12 08:30:00,428.14,541.05,564.95,558.83
2019-03-12 08:45:00,428.48,529.81,553.11,547.15
2019-03-12 09:00:00,428.9,517.06,540.66,538.68
2019-03-12 09:15:00,429.4,502.81,527.57,537.99
2019-03-12 09:30:00,429.9,488.54,514.49,516.56
2019-03-12 09:45:00,430.4,474.29,501.4,519.71
2019-03-12 10:00:00,430.84,460.99,488.56,492.57
2019-03-12 10:15:00,431.22,448.63,475.96,477.0
2019-03-12 10:30:00,431.62,436.27,463.36,482.72
2019-03-12 10:45:00,432.0,423.92,450.77,467.82
2019-03-12 11:00:00,432.22,416.01,430.21,461.08
2019-03-12 11:15:00,432.27,412.54,415.18,432.16
2019-03-12 11:30:00,432.32,409.06,400.15,389.26
2019-03-12 11:45:00,432.37,405.59,385.12,385.2
2019-03-12 12:00:00,432.17,403.92,374.73,382.55
2019-03-12 12:15:00,431.7,404.04,368.97,389.2
2019-03-12 12:30:00,431.23,404.17,363.2,384.25
2019-03-12 12:45:00,430.77,404.29,357.44,375.98
2019-03-12 13:00:00,429.96,407.78,356.55,374.23
2019-03-12 13:15:00,428.82,414.63,360.53,341.56
2019-03-12 13:30:00,427.68,421.48,364.52,398.08
2019-03-12 13:45:00,426.53,428.33,368.5,421.76
2019-03-12 14:00:00,425.07,436.37,381.01,436.75
2019-03-12 14:15:00,423.3,445.57,402.04,474.4
2019-03-12 14:30:00,421.53,454.77,423.08,511.0
2019-03-12 14:45:00,419.75,463.97,444.11,547.0
2019-03-12 15:00:00,417.75,473.23,463.56,533.75
2019-03-12 15:15:00,415.52,482.54,481.42,526.08
2019-03-12 15:30:00,413.29,491.84,499.27,511.1
2019-03-12 15:45:00,411.05,501.15,517.13,545.51
2019-03-12 16:00:00,408.67,508.44,567.99,553.94
2019-03-12 16:15:00,406.15,513.7,573.59,565.22
2019-03-12 16:30:00,403.65,518.96,579.17,604.4
2019-03-12 16:45:00,401.13,524.22,584.77,605.03
2019-03-12 17:00:00,398.53,528.07,590.19,590.37
2019-03-12 17:15:00,395.84,530.51,595.43,588.59
2019-03-12 17:30:00,393.15,532.95,600.69,627.64
2019-03-12 17:45:00,390.46,535.4,605.94,628.8
2019-03-12 18:00:00,387.89,535.71,609.26,630.89
2019-03-12 18:15:00,385.44,533.88,610.64,643.63
2019-03-12 18:30:00,383.0,532.06,612.03,640.03
2019-03-12 18:45:00,380.55,530.23,613.41,621.6
2019-03-12 19:00:00,378.38,528.01,612.2,620.05
2019-03-12 19:15:00,376.49,525.4,608.41,605.5
2019-03-12 19:30:00,374.61,522.77,604.62,572.01
2019-03-12 19:45:00,372.72,520.15,600.82,579.61
2019-03-12 20:00:00,371.04,516.5,594.8,557.43
2019-03-12 20:15:00,369.55,511.82,586.58,542.12
2019-03-12 20:30:00,368.05,507.14,578.36,514.28
2019-03-12 20:45:00,366.57,502.46,570.14,483.71
2019-03-12 21:00:00,365.2,498.13,532.06,533.25
2019-03-12 21:15:00,363.97,494.17,523.86,516.73
2019-03-12 21:30:00,362.75,490.22,515.66,502.79
2019-03-12 21:45:00,361.51,486.25,507.46,480.41
2019-03-12 22:00:00,360.46,480.5,500.07,507.19
2019-03-12 22:15:00,359.57,472.94,493.52,519.75
2019-03-12 22:30:00,358.68,465.39,486.97,526.36
2019-03-12 22:45:00,357.8,457.83,480.42,501.07
2019-03-12 23:00:00,357.03,449.14,474.09,489.97
2019-03-12 23:15:00,356.4,439.32,467.99,494.98
2019-03-12 23:30:00,355.77,429.5,461.89,491.4
2019-03-12 23:45:00,355.14,419.67,455.79,488.69
2019-03-13 00:00:00,287.12,482.96,447.39,483.16
2019-03-13 00:15:00,286.46,468.9,436.69,482.03
2019-03-13 00:30:00,285.8,454.84,425.98,480.38
2019-03-13 00:45:00,285.13,440.78,415.29,466.53
2019-03-13 01:00:00,284.21,426.26,403.14,453.4
2019-03-13 01:15:00,283.0,411.26,389.55,432.7
2019-03-13 01:30:00,281.8,396.27,375.97,382.84
2019-03-13 01:45:00,280.6,381.28,362.38,385.47
2019-03-13 02:00:00,279.19,366.46,348.83,361.75
2019-03-13 02:15:00,277.56,351.8,335.32,353.33
2019-03-13 02:30:00,275.93,337.15,321.81,335.75
2019-03-13 02:45:00,274.31,322.5,308.3,320.45
2019-03-13 03:00:00,272.58,309.29,295.88,298.77
2019-03-13 03:15:00,270.76,297.53,284.58,280.9
2019-03-13 03:30:00,268.94,285.75,273.29,291.62
2019-03-13 03:45:00,267.12,273.99,261.99,293.38
2019-03-13 04:00:00,265.31,262.79,251.07,282.11
2019-03-13 04:15:00,263.52,252.15,242.75,288.4
2019-03-13 04:30:00,261.73,241.51,234.44,274.68
2019-03-13 04:45:00,259.93,230.87,226.11,268.88
2019-03-13 05:00:00,258.27,221.7,219.19,274.08
2019-03-13 05:15:00,256.71,214.01,213.67,241.68
2019-03-13 05:30:00,255.15,206.31,208.14,224.47
2019-03-13 05:45:00,253.6,198.61,202.62,224.87
2019-03-13 06:00:00,252.26,193.18,226.06,209.56
2019-03-13 06:15:00,251.15,190.02,220.53,204.11
2019-03-13 06:30:00,250.05,186.85,214.98,186.07
2019-03-13 06:45:00,248.94,183.69,209.44,183.81
2019-03-13 07:00:00,248.13,181.8,203.3,192.36
2019-03-13 07:15:00,247.62,181.2,196.57,181.96
2019-03-13 07:30:00,247.1,180.61,189.83,177.34
2019-03-13 07:45:00,246.59,180.02,183.09,165.64
2019-03-13 08:00:00,246.28,179.77,175.61,158.62
2019-03-13 08:15:00,246.17,179.87,167.38,158.17
2019-03-13 08:30:00,246.06,179.97,159.17,159.44
2019-03-13 08:45:00,245.94,180.07,150.94,156.72
2019-03-13 09:00:00,245.89,179.93,144.21,159.52
2019-03-13 09:15:00,245.9,179.54,138.97,167.19
2019-03-13 09:30:00,245.92,179.14,133.73,159.09
2019-03-13 09:45:00,245.92,178.75,128.49,162.58
2019-03-13 10:00:00,245.86,179.93,126.86,151.57
2019-03-13 10:15:00,245.73,182.67,128.82,134.31
2019-03-13 10:30:00,245.58,185.42,130.78,138.61
2019-03-13 10:45:00,245.45,188.16,132.75,131.75
2019-03-13 11:00:00,245.11,192.59,151.66,144.15
2019-03-13 11:15:00,244.56,198.69,160.21,147.18
2019-03-13 11:30:00,244.0,204.8,168.75,144.39
2019-03-13 11:45:00,243.45,210.9,177.3,144.18
2019-03-13 12:00:00,242.56,217.9,186.14,163.08
2019-03-13 12:15:00,241.34,225.79,195.26,168.55
2019-03-13 12:30:00,240.11,233.68,204.38,178.62
2019-03-13 12:45:00,238.88,241.56,213.5,183.39
2019-03-13 13:00:00,237.23,248.01,219.47,192.9
2019-03-13 13:15:00,235.16,253.01,222.3,195.82
2019-03-13 13:30:00,233.1,258.01,225.12,203.94
2019-03-13 13:45:00,231.02,263.01,227.95,198.71
2019-03-13 14:00:00,228.63,266.79,227.08,197.04
2019-03-13 14:15:00,225.93,269.36,222.52,213.08
2019-03-13 14:30:00,223.23,271.93,217.97,204.21
2019-03-13 14:45:00,220.53,274.49,213.42,208.55
2019-03-13 15:00:00,217.66,274.28,207.76,188.74
2019-03-13 15:15:00,214.65,271.29,201.01,188.53
2019-03-13 15:30:00,211.63,268.31,194.26,165.48
2019-03-13 15:45:00,208.62,265.32,187.51,158.44
2019-03-13 16:00:00,205.58,257.9,163.29,151.94
2019-03-13 16:15:00,202.55,246.04,156.06,152.77
2019-03-13 16:30:00,199.53,234.18,148.81,154.25
2019-03-13 16:45:00,196.5,222.32,141.58,163.87
2019-03-13 17:00:00,193.61,209.6,133.89,163.87
2019-03-13 17:15:00,190.88,196.04,125.77,151.49
2019-03-13 17:30:00,188.15,182.47,117.64,153.03
2019-03-13 17:45:00,185.41,168.91,109.52,129.12
2019-03-13 18:00:00,182.97,157.69,101.74,137.38
2019-03-13 18:15:00,180.85,148.81,94.28,136.92
2019-03-13 18:30:00,178.71,139.92,86.82,141.1
2019-03-13 18:45:00,176.58,131.04,79.37,124.47
2019-03-13 19:00:00,174.87,124.45,74.19,118.12
2019-03-13 19:15:00,173.57,120.12,71.29,107.05
2019-03-13 19:30:00,172.26,115.81,68.39,107.04
2019-03-13 19:45:00,170.96,111.48,65.49,113.62
2019-03-13 20:00:00,170.02,108.6,64.31,125.26
2019-03-13 20:15:00,169.41,107.14,64.84,122.51
2019-03-13 20:30:00,168.81,105.67,65.39,140.98
2019-03-13 20:45:00,168.21,104.21,65.93,136.47
2019-03-13 21:00:00,167.85,103.53,108.39,150.22
2019-03-13 21:15:00,167.73,103.6,106.93,145.53
2019-03-13 21:30:00,167.62,103.67,105.46,131.14
2019-03-13 21:45:00,167.5,103.75,104.0,129.66
2019-03-13 22:00:00,167.51,103.81,102.38,125.24
2019-03-13 22:15:00,167.68,103.83,100.61,120.24
2019-03-13 22:30:00,167.83,103.84,98.84,112.61
2019-03-13 22:45:00,168.0,103.86,97.07,117.01
2019-03-13 23:00:00,168.2,103.56,95.31,108.94
2019-03-13 23:15:00,168.44,102.93,93.57,100.68
2019-03-13 23:30:00,168.66,102.3,91.82,90.0
2019-03-13 23:45:00,168.9,101.67,90.07,86.19
2019-03-14 00:00:00,187.24,76.55,87.97,79.7
2019-03-14 00:15:00,184.48,74.44,85.52,76.58
2019-03-14 00:30:00,181.71,72.34,83.06,75.5
2019-03-14 00:45:00,178.95,70.23,80.61,75.01
2019-03-14 01:00:00,176.28,68.86,79.23,74.36
2019-03-14 01:15:00,173.71,68.24,78.94,71.53
2019-03-14 01:30:00,171.14,67.61,78.64,74.68
2019-03-14 01:45:00,168.57,66.98,78.35,73.11
2019-03-14 02:00:00,166.11,66.65,79.06,68.42
2019-03-14 02:15:00,163.78,66.61,80.8,69.47
2019-03-14 02:30:00,161.44,66.56,82.53,75.57
2019-03-14 02:45:00,159.11,66.52,84.26,80.67
2019-03-14 03:00:00,156.9,66.83,87.05,84.68
2019-03-14 03:15:00,154.82,67.5,90.91,80.41
2019-03-14 03:30:00,152.75,68.16,94.76,75.77
2019-03-14 03:45:00,150.67,68.83,98.62,81.21
2019-03-14 04:00:00,148.74,69.84,80.29,78.36
2019-03-14 04:15:00,146.96,71.19,82.42,83.38
2019-03-14 04:30:00,145.18,72.55,84.55,86.56
2019-03-14 04:45:00,143.4,73.9,86.69,90.06
2019-03-14 05:00:00,141.8,75.74,89.16,87.94
2019-03-14 05:15:00,140.35,78.06,91.99,87.74
2019-03-14 05:30:00,138.91,80.37,94.81,84.24
2019-03-14 05:45:00,137.46,82.69,97.64,86.17
2019-03-14 06:00:00,136.2,84.91,100.16,83.44
2019-03-14 06:15:00,135.13,87.01,102.71,85.88
2019-03-14 06:30:00,134.06,89.12,105.25,87.87
2019-03-14 06:45:00,132.99,91.23,107.8,86.94
2019-03-14 07:00:00,132.12,92.61,109.77,84.71
2019-03-14 07:15:00,131.45,93.24,111.17,82.2
2019-03-14 07:30:00,130.78,93.87,112.57,83.21
2019-03-14 07:45:00,130.11,94.51,113.97,81.02
2019-03-14 08:00:00,129.62,94.64,114.08,81.76
2019-03-14 08:15:00,129.33,94.27,112.88,86.42
2019-03-14 08:30:00,129.04,93.91,111.71,88.0
2019-03-14 08:45:00,128.75,93.55,110.51,90.13
2019-03-14 09:00:00,128.62,92.4,108.28,88.64
2019-03-14 09:15:00,128.66,90.49,105.01,86.19
2019-03-14 09:30:00,128.71,88.57,101.75,83.99
2019-03-14 09:45:00,128.75,86.66,98.49,82.97
2019-03-14 10:00:00,128.94,84.23,94.77,75.23
2019-03-14 10:15:00,129.29,81.28,90.63,78.53
2019-03-14 10:30:00,129.64,78.34,86.47,79.11
2019-03-14 10:45:00,129.99,75.39,82.32,79.03
2019-03-14 11:00:00,130.46,73.05,64.84,73.92
2019-03-14 11:15:00,131.07,71.3,62.99,76.7
2019-03-14 11:30:00,131.68,69.54,61.14,76.47
2019-03-14 11:45:00,132.29,67.79,59.29,72.85
2019-03-14 12:00:00,133.01,66.78,58.55,63.3
2019-03-14 12:15:00,133.86,66.49,58.91,56.06
2019-03-14 12:30:00,134.71,66.21,59.27,47.79
2019-03-14 12:45:00,135.56,65.92,59.63,45.96
2019-03-14 13:00:00,136.5,66.25,60.36,49.06
2019-03-14 13:15:00,137.54,67.17,61.47,49.2
2019-03-14 13:30:00,138.58,68.09,62.57,46.21
2019-03-14 13:45:00,139.62,69.01,63.68,46.83
2019-03-14 14:00:00,140.73,70.06,64.73,51.97
2019-03-14 14:15:00,141.91,71.23,65.76,61.71
2019-03-14 14:30:00,143.1,72.41,66.79,66.22
2019-03-14 14:45:00,144.28,73.58,67.82,68.09
2019-03-14 15:00:00,145.5,74.05,68.58,68.99
2019-03-14 15:15:00,146.77,73.84,69.09,74.53
2019-03-14 15:30:00,148.03,73.63,69.58,80.77
2019-03-14 15:45:00,149.3,73.42,70.09,86.65
2019-03-14 16:00:00,150.57,74.06,72.38,76.73
2019-03-14 16:15:00,151.86,75.54,74.15,75.81
2019-03-14 16:30:00,153.16,77.03,75.92,73.75
2019-03-14 16:45:00,154.44,78.51,77.69,72.53
2019-03-14 17:00:00,155.72,81.87,81.53,73.37
2019-03-14 17:15:00,156.99,87.09,87.45,76.26
2019-03-14 17:30:00,158.25,92.31,93.37,92.21
2019-03-14 17:45:00,159.52,97.53,99.29,106.15
2019-03-14 18:00:00,160.75,104.26,107.47,122.47
2019-03-14 18:15:00,161.96,112.51,117.92,138.25
2019-03-14 18:30:00,163.15,120.74,128.38,138.04
2019-03-14 18:45:00,164.36,128.98,138.84,149.32
2019-03-14 19:00:00,165.53,136.61,149.19,161.9
2019-03-14 19:15:00,166.66,143.63,159.44,181.31
2019-03-14 19:30:00,167.79,150.65,169.69,191.28
2019-03-14 19:45:00,168.92,157.67,179.94,198.75
2019-03-14 20:00:00,169.99,163.57,187.33,203.7
2019-03-14 20:15:00,171.0,168.35,191.85,204.93
2019-03-14 20:30:00,172.01,173.12,196.36,216.96
2019-03-14 20:45:00,173.02,177.9,200.88,218.77
2019-03-14 21:00:00,173.98,182.2,216.64,209.36
2019-03-14 21:15:00,174.84,186.01,218.08,206.04
2019-03-14 21:30:00,175.72,189.84,219.51,211.7
2019-03-14 21:45:00,176.58,193.66,220.95,223.4
2019-03-14 22:00:00,177.37,196.21,222.06,220.07
2019-03-14 22:15:00,178.08,197.51,222.86,225.35
2019-03-14 22:30:00,178.79,198.79,223.65,231.34
2019-03-14 22:45:00,179.5,200.09,224.44,247.93
2019-03-14 23:00:00,180.12,200.5,223.56,245.41
2019-03-14 23:15:00,180.63,200.02,220.99,238.23
2019-03-14 23:30:00,181.15,199.54,218.44,226.92
2019-03-14 23:45:00,181.66,199.07,215.86,211.4
2019-03-15 00:00:00,161.54,224.6,213.43,196.45
2019-03-15 00:15:00,160.42,221.79,211.12,180.76
2019-03-15 00:30:00,159.3,218.98,208.81,180.37
2019-03-15 00:45:00,158.18,216.17,206.5,186.57
2019-03-15 01:00:00,157.04,213.28,205.62,186.94
2019-03-15 01:15:00,155.89,210.31,206.19,179.86
2019-03-15 01:30:00,154.73,207.33,206.74,171.6
2019-03-15 01:45:00,153.58,204.36,207.31,161.44
2019-03-15 02:00:00,152.39,201.99,208.61,158.27
2019-03-15 02:15:00,151.18,200.22,210.66,144.69
2019-03-15 02:30:00,149.96,198.45,212.72,142.73
2019-03-15 02:45:00,148.75,196.68,214.76,150.62
2019-03-15 03:00:00,147.49,195.33,215.69,157.47
2019-03-15 03:15:00,146.18,194.4,215.5,160.04
2019-03-15 03:30:00,144.86,193.48,215.31,172.78
2019-03-15 03:45:00,143.56,192.55,215.12,189.98
2019-03-15 04:00:00,142.2,192.1,171.33,178.59
2019-03-15 04:15:00,140.78,192.14,173.1,169.59
2019-03-15 04:30:00,139.37,192.17,174.85,172.28
2019-03-15 04:45:00,137.94,192.2,176.62,172.43
2019-03-15 05:00:00,136.47,191.86,177.23,173.73
2019-03-15 05:15:00,134.92,191.15,176.72,183.45
2019-03-15 05:30:00,133.36,190.45,176.22,173.45
2019-03-15 05:45:00,131.82,189.74,175.71,165.66
2019-03-15 06:00:00,130.19,188.58,174.79,162.2
2019-03-15 06:15:00,128.49,186.99,172.2,165.72
2019-03-15 06:30:00,126.78,185.4,169.6,167.53
2019-03-15 06:45:00,125.08,183.8,167.01,161.0
2019-03-15 07:00:00,123.3,181.7,163.34,161.69
2019-03-15 07:15:00,121.45,179.06,158.59,167.08
2019-03-15 07:30:00,119.61,176.43,153.83,153.12
2019-03-15 07:45:00,117.75,173.8,149.08,133.4
2019-03-15 08:00:00,115.89,170.49,143.47,116.92
2019-03-15 08:15:00,114.01,166.52,137.01,110.81
2019-03-15 08:30:00,112.15,162.55,130.55,104.46
2019-03-15 08:45:00,110.28,158.58,124.09,102.37
2019-03-15 09:00:00,108.48,152.64,117.08,102.89
2019-03-15 09:15:00,106.75,144.73,109.53,104.64
2019-03-15 09:30:00,105.02,136.82,101.98,100.71
2019-03-15 09:45:00,103.29,128.92,94.43,101.18
2019-03-15 10:00:00,101.71,121.07,88.29,96.63
2019-03-15 10:15:00,100.28,113.27,83.57,88.4
2019-03-15 10:30:00,98.84,105.47,78.85,83.52
2019-03-15 10:45:00,97.41,97.67,74.13,73.09
2019-03-15 11:00:00,96.21,91.19,72.37,63.49
2019-03-15 11:15:00,95.24,86.01,69.6,58.32
2019-03-15 11:30:00,94.29,80.84,66.83,53.32
2019-03-15 11:45:00,93.33,75.66,64.05,53.76
2019-03-15 12:00:00,92.68,71.73,61.81,53.53
2019-03-15 12:15:00,92.35,69.03,60.11,50.91
2019-03-15 12:30:00,92.02,66.34,58.4,46.04
2019-03-15 12:45:00,91.69,63.64,56.7,42.21
2019-03-15 13:00:00,91.73,61.41,55.51,40.89
2019-03-15 13:15:00,92.14,59.64,54.81,43.04
2019-03-15 13:30:00,92.57,57.87,54.12,46.41
2019-03-15 13:45:00,92.98,56.1,53.43,50.35
2019-03-15 14:00:00,93.69,54.59,52.46,51.67
2019-03-15 14:15:00,94.68,53.34,51.21,53.76
2019-03-15 14:30:00,95.68,52.09,49.96,57.4
2019-03-15 14:45:00,96.68,50.85,48.71,58.6
2019-03-15 15:00:00,97.85,50.16,48.08,55.6
2019-03-15 15:15:00,99.2,50.06,48.08,52.81
2019-03-15 15:30:00,100.55,49.95,48.08,51.16
2019-03-15 15:45:00,101.91,49.85,48.08,48.04
2019-03-15 16:00:00,103.33,50.65,58.28,43.89
2019-03-15 16:15:00,104.82,52.36,59.34,37.44
2019-03-15 16:30:00,106.3,54.07,60.4,38.53
2019-03-15 16:45:00,107.79,55.78,61.46,45.04
2019-03-15 17:00:00,109.25,58.8,63.5,51.02
2019-03-15 17:15:00,110.66,63.14,66.51,49.0
2019-03-15 17:30:00,112.08,67.49,69.51,50.83
2019-03-15 17:45:00,113.5,71.83,72.52,48.65
2019-03-15 18:00:00,114.77,77.47,76.35,45.78
2019-03-15 18:15:00,115.91,84.39,80.99,47.41
2019-03-15 18:30:00,117.06,91.3,85.63,52.23
2019-03-15 18:45:00,118.2,98.22,90.27,58.61
2019-03-15 19:00:00,119.12,105.22,95.49,70.72
2019-03-15 19:15:00,119.82,112.29,101.31,78.92
2019-03-15 19:30:00,120.53,119.35,107.13,77.1
2019-03-15 19:45:00,121.24,126.42,112.95,82.87
2019-03-15 20:00:00,121.74,132.56,118.43,84.04
2019-03-15 20:15:00,122.07,137.76,123.57,83.3
2019-03-15 20:30:00,122.39,142.97,128.69,82.15
2019-03-15 20:45:00,122.71,148.17,133.83,89.71
2019-03-15 21:00:00,122.91,151.46,110.08,80.11
2019-03-15 21:15:00,122.97,152.82,113.0,82.69
2019-03-15 21:30:00,123.03,154.2,115.91,84.49
2019-03-15 21:45:00,123.09,155.57,118.82,83.12
2019-03-15 22:00:00,123.08,155.36,119.78,87.63
2019-03-15 22:15:00,123.0,153.58,118.78,86.09
2019-03-15 22:30:00,122.91,151.8,117.77,89.11
2019-03-15 22:45:00,122.83,150.02,116.77,101.28
2019-03-15 23:00:00,122.73,147.56,115.14,116.98
2019-03-15 23:15:00,122.62,144.43,112.91,124.81
2019-03-15 23:30:00,122.5,141.3,110.68,126.5
2019-03-15 23:45:00,122.39,138.16,108.45,109.87
2019-03-16 00:00:00,80.24,121.08,106.67,102.51
2019-03-16 00:15:00,79.58,119.36,105.36,103.68
2019-03-16 00:30:00,78.92,117.65,104.05,109.32
2019-03-16 00:45:00,78.26,115.94,102.74,124.92
2019-03-16 01:00:00,77.68,114.7,102.28,144.54
2019-03-16 01:15:00,77.19,113.95,102.65,154.63
2019-03-16 01:30:00,76.68,113.19,103.04,150.65
2019-03-16 01:45:00,76.19,112.43,103.42,150.01
2019-03-16 02:00:00,75.73,111.25,103.71,153.5
2019-03-16 02:15:00,75.33,109.62,103.92,144.47
2019-03-16 02:30:00,74.93,108.01,104.12,141.46
2019-03-16 02:45:00,74.52,106.38,104.33,140.96
2019-03-16 03:00:00,74.14,104.22,104.08,156.59
2019-03-16 03:15:00,73.75,101.51,103.37,152.03
2019-03-16 03:30:00,73.37,98.81,102.66,159.92
2019-03-16 03:45:00,72.98,96.1,101.96,168.14
2019-03-16 04:00:00,72.56,93.7,121.49,148.51
2019-03-16 04:15:00,72.12,91.62,116.07,160.49
2019-03-16 04:30:00,71.66,89.52,110.65,156.15
2019-03-16 04:45:00,71.22,87.44,105.23,167.93
2019-03-16 05:00:00,70.7,85.73,100.86,158.44
2019-03-16 05:15:00,70.12,84.39,97.57,157.65
2019-03-16 05:30:00,69.54,83.06,94.26,165.31
2019-03-16 05:45:00,68.96,81.72,90.96,166.76
2019-03-16 06:00:00,68.28,80.8,136.2,160.32
2019-03-16 06:15:00,67.49,80.29,132.44,148.87
2019-03-16 06:30:00,66.71,79.77,128.69,143.89
2019-03-16 06:45:00,65.92,79.26,124.93,140.37
2019-03-16 07:00:00,65.02,79.1,121.29,123.41
2019-03-16 07:15:00,64.01,79.28,117.77,102.14
2019-03-16 07:30:00,63.01,79.46,114.25,89.2
2019-03-16 07:45:00,62.0,79.63,110.73,80.89
2019-03-16 08:00:00,60.97,79.36,107.25,77.74
2019-03-16 08:15:00,59.91,78.63,103.81,86.56
2019-03-16 08:30:00,58.86,77.92,100.37,81.31
2019-03-16 08:45:00,57.81,77.2,96.94,83.19
2019-03-16 09:00:00,56.84,75.34,93.4,91.05
2019-03-16 09:15:00,55.95,72.34,89.78,94.48
2019-03-16 09:30:00,55.06,69.35,86.15,97.09
2019-03-16 09:45:00,54.17,66.35,82.53,91.54
2019-03-16 10:00:00,53.45,62.57,78.7,91.38
2019-03-16 10:15:00,52.92,58.02,74.67,86.74
2019-03-16 10:30:00,52.39,53.46,70.63,77.17
2019-03-16 10:45:00,51.86,48.91,66.6,69.16
2019-03-16 11:00:00,51.6,44.78,69.35,81.62
2019-03-16 11:15:00,51.62,41.07,65.15,76.57
2019-03-16 11:30:00,51.64,37.35,60.94,67.37
2019-03-16 11:45:00,51.66,33.64,56.74,56.96
2019-03-16 12:00:00,52.07,31.03,53.37,52.51
2019-03-16 12:15:00,52.87,29.53,50.87,43.61
2019-03-16 12:30:00,53.67,28.02,48.37,38.08
2019-03-16 12:45:00,54.47,26.52,45.87,37.22
2019-03-16 13:00:00,55.75,25.5,43.96,38.38
2019-03-16 13:15:00,57.49,24.97,42.66,34.98
2019-03-16 13:30:00,59.23,24.44,41.36,33.73
2019-03-16 13:45:00,60.97,23.91,40.05,32.77
2019-03-16 14:00:00,63.07,23.69,39.09,30.61
2019-03-16 14:15:00,65.5,23.82,38.46,33.92
2019-03-16 14:30:00,67.92,23.94,37.83,34.45
2019-03-16 14:45:00,70.36,24.06,37.2,36.73
2019-03-16 15:00:00,72.96,24.42,37.02,34.29
2019-03-16 15:15:00,75.73,25.03,37.29,32.2
2019-03-16 15:30:00,78.51,25.66,37.55,32.42
2019-03-16 15:45:00,81.29,26.27,37.82,26.3
2019-03-16 16:00:00,84.08,27.49,35.22,26.99
2019-03-16 16:15:00,86.87,29.33,36.54,22.79
2019-03-16 16:30:00,89.66,31.16,37.87,21.44
2019-03-16 16:45:00,92.46,33.0,39.2,22.15
2019-03-16 17:00:00,95.09,35.64,41.65,17.94
2019-03-16 17:15:00,97.56,39.09,45.23,17.97
2019-03-16 17:30:00,100.01,42.53,48.8,18.02
2019-03-16 17:45:00,102.48,45.98,52.38,20.62
2019-03-16 18:00:00,104.61,49.7,56.58,27.18
2019-03-16 18:15:00,106.41,53.72,61.36,29.92
2019-03-16 18:30:00,108.21,57.72,66.15,30.74
2019-03-16 18:45:00,110.02,61.73,70.94,33.69
2019-03-16 19:00:00,111.37,65.63,75.43,34.33
