DateTime,Most recent forecast [MW],Day-Ahead forecast [MW],Week-Ahead forecast [MW],Real-time Upscaled Measurement [MW],Corrected Upscaled Measurement [MW],Monitored Capacity [MWp],Irradiation [kW/m2]
05/01/2018 13:30,42.75,40.9,78.94,44.16,39.77,481.05,82.67331878
05/01/2018 13:45,39.87,39.43,74.99,43.79,38.49,481.05,80.01247272
05/01/2018 14:00,37.26,37.73,70.15,39.98,36,481.05,74.8362956
05/01/2018 14:15,33.54,35.42,64.43,33.99,32.94,481.05,68.47521048
05/01/2018 14:30,29.56,32.44,58.08,31.79,26.03,481.05,54.11079929
05/01/2018 14:45,25.43,28.86,51.24,27.21,19.04,481.05,39.58008523
05/01/2018 15:00,21.22,24.71,44.31,22.96,13.26,481.05,27.56470221
05/01/2018 15:15,16.84,20.09,36.9,17.81,9.98,481.05,20.74628417
05/01/2018 15:30,12.49,15.31,29.16,13.48,7.22,481.05,15.00883484
05/01/2018 15:45,8.63,10.92,21.57,9.65,5.66,481.05,11.7659287
05/01/2018 16:00,5.72,7.01,14.28,5.95,7,481.05,14.55150192
05/01/2018 16:15,2.94,3.67,6.58,3.5,3.97,481.05,8.252780376
05/01/2018 16:30,0.91,1.18,1.57,1.01,0.98,481.05,2.037210269
05/01/2018 16:45,0.05,0.09,0.1,0.21,0.17,481.05,0.353393618
05/01/2018 17:00,0,0,0,0,0,481.05,0
05/01/2018 17:15,0,0,0,0,0,481.05,0
05/01/2018 17:30,0,0,0,0,0,481.05,0
05/01/2018 17:45,0,0,0,0,0,481.05,0
05/01/2018 18:00,0,0,0,0,0,481.05,0
05/01/2018 18:15,0,0,0,0,0,481.05,0
05/01/2018 18:30,0,0,0,0,0,481.05,0
05/01/2018 18:45,0,0,0,0,0,481.05,0
05/01/2018 19:00,0,0,0,0,0,481.05,0
05/01/2018 19:15,0,0,0,0,0,481.05,0
05/01/2018 19:30,0,0,0,0,0,481.05,0
05/01/2018 19:45,0,0,0,0,0,481.05,0
05/01/2018 20:00,0,0,0,0,0,481.05,0
05/01/2018 20:15,0,0,0,0,0,481.05,0
05/01/2018 20:30,0,0,0,0,0,481.05,0
05/01/2018 20:45,0,0,0,0,0,481.05,0
05/01/2018 21:00,0,0,0,0,0,481.05,0
05/01/2018 21:15,0,0,0,0,0,481.05,0
05/01/2018 21:30,0,0,0,0,0,481.05,0
05/01/2018 21:45,0,0,0,0,0,481.05,0
05/01/2018 22:00,0,0,0,0,0,481.05,0
05/01/2018 22:15,0,0,0,0,0,481.05,0
05/01/2018 22:30,0,0,0,0,0,481.05,0
05/01/2018 22:45,0,0,0,0,0,481.05,0
05/01/2018 23:00,0,0,0,0,0,481.05,0
05/01/2018 23:15,0,0,0,0,0,481.05,0
05/01/2018 23:30,0,0,0,0,0,481.05,0
05/01/2018 23:45,0,0,0,0,0,481.05,0
06/01/2018 00:00,0,0,0,0,0,481.05,0
06/01/2018 00:15,0,0,0,0,0,481.05,0
06/01/2018 00:30,0,0,0,0,0,481.05,0
06/01/2018 00:45,0,0,0,0,0,481.05,0
06/01/2018 01:00,0,0,0,0,0,481.05,0
06/01/2018 01:15,0,0,0,0,0,481.05,0
06/01/2018 01:30,0,0,0,0,0,481.05,0
06/01/2018 01:45,0,0,0,0,0,481.05,0
06/01/2018 02:00,0,0,0,0,0,481.05,0
06/01/2018 02:15,0,0,0,0,0,481.05,0
06/01/2018 02:30,0,0,0,0,0,481.05,0
06/01/2018 02:45,0,0,0,0,0,481.05,0
06/01/2018 03:00,0,0,0,0,0,481.05,0
06/01/2018 03:15,0,0,0,0,0,481.05,0
06/01/2018 03:30,0,0,0,0,0,481.05,0
06/01/2018 03:45,0,0,0,0,0,481.05,0
06/01/2018 04:00,0,0,0,0,0,481.05,0
06/01/2018 04:15,0,0,0,0,0,481.05,0
06/01/2018 04:30,0,0,0,0,0,481.05,0
06/01/2018 04:45,0,0,0,0,0,481.05,0
06/01/2018 05:00,0,0,0,0,0,481.05,0
06/01/2018 05:15,0,0,0,0,0,481.05,0
06/01/2018 05:30,0,0,0,0,0,481.05,0
06/01/2018 05:45,0,0,0,0,0,481.05,0
06/01/2018 06:00,0,0,0,0,0,481.05,0
06/01/2018 06:15,0,0,0,0,0,481.05,0
06/01/2018 06:30,0,0,0,0,0,481.05,0
06/01/2018 06:45,0,0,0,0,0,481.05,0
06/01/2018 07:00,0,0,0,0,0,481.05,0
06/01/2018 07:15,0,0,0,0,0,481.05,0
06/01/2018 07:30,0,0,0,0,0,481.05,0
06/01/2018 07:45,0,0,0,0,0,481.05,0
06/01/2018 08:00,0,0,0,0,0,481.05,0
06/01/2018 08:15,0,0,0,0,0,481.05,0
06/01/2018 08:30,0.01,0.01,0.01,0.01,0,481.05,0
06/01/2018 08:45,0.48,0.65,0.65,0.48,0,481.05,0
06/01/2018 09:00,1.84,2.53,2.96,1.38,0.81,481.05,1.683816651
06/01/2018 09:15,3.78,5.41,7.44,2.86,3.02,481.05,6.277933687
06/01/2018 09:30,6.1,9.15,13.51,5.69,5.43,481.05,11.28780792
06/01/2018 09:45,8.87,13.73,19.34,8.62,8.29,481.05,17.23313585
06/01/2018 10:00,11.97,18.8,24.85,12.63,11.63,481.05,24.17628105
06/01/2018 10:15,15.09,23.63,30.42,15.98,15.44,481.05,32.09645567
06/01/2018 10:30,17.91,28.07,35.67,17.21,21.34,481.05,44.361293
06/01/2018 10:45,20.43,32.15,40.55,20.54,26.26,481.05,54.58892007
06/01/2018 11:00,22.38,35.63,44.88,24.17,29.74,481.05,61.82309531
06/01/2018 11:15,24.54,37.89,48.67,28.33,28.55,481.05,59.34933999
06/01/2018 11:30,26.35,38.99,51.94,27.9,29.11,481.05,60.51346014
06/01/2018 11:45,27.74,39.49,54.67,26.35,28.71,481.05,59.68194574
06/01/2018 12:00,28.74,39.52,56.79,25.26,28.72,481.05,59.7027336
06/01/2018 12:15,29.33,39.05,58.22,26.12,27.52,481.05,57.20819042
06/01/2018 12:30,29.52,38.18,58.95,29.76,26.81,481.05,55.73225236
06/01/2018 12:45,29.36,37.05,58.98,26.08,27.67,481.05,57.52000832
06/01/2018 13:00,28.88,35.7,58.32,27.14,26.73,481.05,55.56594949
06/01/2018 13:15,28.08,34.24,56.97,26.4,29,481.05,60.28479368
06/01/2018 13:30,26.92,32.6,54.93,29,28.94,481.05,60.16006652
06/01/2018 13:45,25.47,30.64,52.29,28.28,26.85,481.05,55.8154038
06/01/2018 14:00,24.38,28.38,49.12,24.83,26.2,481.05,54.46419291
06/01/2018 14:15,22.49,25.88,45.46,27.06,24.89,481.05,51.74098327
06/01/2018 14:30,20.33,23.17,41.27,26.31,23.36,481.05,48.5604407
06/01/2018 14:45,17.87,20.23,36.57,12.88,21.69,481.05,45.0888681
06/01/2018 15:00,15.12,17.04,31.46,15.89,20.2,481.05,41.99147698
06/01/2018 15:15,12.24,13.7,25.99,13.27,16.3,481.05,33.88421162
06/01/2018 15:30,9.38,10.41,20.72,8,11.91,481.05,24.75834113
06/01/2018 15:45,6.75,7.36,15.3,7.2,8.18,481.05,17.00446939
06/01/2018 16:00,4.56,4.78,9.84,1.28,4.81,481.05,9.998960607
06/01/2018 16:15,2.53,2.65,4.94,0.8,2.18,481.05,4.531753456
06/01/2018 16:30,0.88,0.92,1.46,0.48,0.47,481.05,0.977029415
06/01/2018 16:45,0.08,0.09,0.12,0.02,0.02,481.05,0.04157572
06/01/2018 17:00,0,0,0,0,0,481.05,0
06/01/2018 17:15,0,0,0,0,0,481.05,0
06/01/2018 17:30,0,0,0,0,0,481.05,0
06/01/2018 17:45,0,0,0,0,0,481.05,0
06/01/2018 18:00,0,0,0,0,0,481.05,0
06/01/2018 18:15,0,0,0,0,0,481.05,0
06/01/2018 18:30,0,0,0,0,0,481.05,0
06/01/2018 18:45,0,0,0,0,0,481.05,0
06/01/2018 19:00,0,0,0,0,0,481.05,0
06/01/2018 19:15,0,0,0,0,0,481.05,0
06/01/2018 19:30,0,0,0,0,0,481.05,0
06/01/2018 19:45,0,0,0,0,0,481.05,0
06/01/2018 20:00,0,0,0,0,0,481.05,0
06/01/2018 20:15,0,0,0,0,0,481.05,0
06/01/2018 20:30,0,0,0,0,0,481.05,0
06/01/2018 20:45,0,0,0,0,0,481.05,0
06/01/2018 21:00,0,0,0,0,0,481.05,0
06/01/2018 21:15,0,0,0,0,0,481.05,0
06/01/2018 21:30,0,0,0,0,0,481.05,0
06/01/2018 21:45,0,0,0,0,0,481.05,0
06/01/2018 22:00,0,0,0,0,0,481.05,0
06/01/2018 22:15,0,0,0,0,0,481.05,0
06/01/2018 22:30,0,0,0,0,0,481.05,0
06/01/2018 22:45,0,0,0,0,0,481.05,0
06/01/2018 23:00,0,0,0,0,0,481.05,0
06/01/2018 23:15,0,0,0,0,0,481.05,0
06/01/2018 23:30,0,0,0,0,0,481.05,0
06/01/2018 23:45,0,0,0,0,0,481.05,0
07/01/2018 00:00,0,0,0,0,0,481.05,0
07/01/2018 00:15,0,0,0,0,0,481.05,0
07/01/2018 00:30,0,0,0,0,0,481.05,0
07/01/2018 00:45,0,0,0,0,0,481.05,0
07/01/2018 01:00,0,0,0,0,0,481.05,0
07/01/2018 01:15,0,0,0,0,0,481.05,0
07/01/2018 01:30,0,0,0,0,0,481.05,0
07/01/2018 01:45,0,0,0,0,0,481.05,0
07/01/2018 02:00,0,0,0,0,0,481.05,0
07/01/2018 02:15,0,0,0,0,0,481.05,0
07/01/2018 02:30,0,0,0,0,0,481.05,0
07/01/2018 02:45,0,0,0,0,0,481.05,0
07/01/2018 03:00,0,0,0,0,0,481.05,0
07/01/2018 03:15,0,0,0,0,0,481.05,0
07/01/2018 03:30,0,0,0,0,0,481.05,0
07/01/2018 03:45,0,0,0,0,0,481.05,0
07/01/2018 04:00,0,0,0,0,0,481.05,0
07/01/2018 04:15,0,0,0,0,0,481.05,0
07/01/2018 04:30,0,0,0,0,0,481.05,0
07/01/2018 04:45,0,0,0,0,0,481.05,0
07/01/2018 05:00,0,0,0,0,0,481.05,0
07/01/2018 05:15,0,0,0,0,0,481.05,0
07/01/2018 05:30,0,0,0,0,0,481.05,0
07/01/2018 05:45,0,0,0,0,0,481.05,0
07/01/2018 06:00,0,0,0,0,0,481.05,0
07/01/2018 06:15,0,0,0,0,0,481.05,0
07/01/2018 06:30,0,0,0,0,0,481.05,0
07/01/2018 06:45,0,0,0,0,0,481.05,0
07/01/2018 07:00,0,0,0,0,0,481.05,0
07/01/2018 07:15,0,0,0,0,0,481.05,0
07/01/2018 07:30,0,0,0,0,0,481.05,0
07/01/2018 07:45,0,0,0,0,0,481.05,0
07/01/2018 08:00,0,0,0,0,0,481.05,0
07/01/2018 08:15,0,0,0,0,0,481.05,0
07/01/2018 08:30,0.01,0.01,0.01,0,0,481.05,0
07/01/2018 08:45,0.73,0.52,0.46,0,0,481.05,0
07/01/2018 09:00,3.29,2.08,1.82,0.12,0.16,481.05,0.332605758
07/01/2018 09:15,7.64,4.46,3.84,0.99,1.12,481.05,2.328240308
07/01/2018 09:30,13.12,7.21,6.18,2.68,3.31,481.05,6.880781624
07/01/2018 09:45,19.34,10.23,8.84,4.17,6.68,481.05,13.88629041
07/01/2018 10:00,25.23,13.56,11.74,10,10.15,481.05,21.09967779
07/01/2018 10:15,30.81,17.06,14.63,12.26,13.51,481.05,28.08439871
07/01/2018 10:30,36.25,20.53,17.49,22.38,16.04,481.05,33.34372726
07/01/2018 10:45,41.13,23.76,20.16,12.73,19.1,481.05,39.70481239
07/01/2018 11:00,32.63,26.65,22.51,24.79,22.92,481.05,47.64577487
07/01/2018 11:15,38.08,29.41,24.49,24.44,27.79,481.05,57.76946263
07/01/2018 11:30,43.69,32.15,26.08,35.64,34.33,481.05,71.364723
07/01/2018 11:45,49.67,34.88,27.39,41.88,39.51,481.05,82.13283442
07/01/2018 12:00,55.75,37.38,28.39,47.82,47.78,481.05,99.32439455
07/01/2018 12:15,60.91,39.15,29.07,18.05,51.5,481.05,107.0574784
07/01/2018 12:30,65.09,40.34,29.44,22.73,57.47,481.05,119.4678308
07/01/2018 12:45,68.58,41.26,29.48,18.96,59.82,481.05,124.3529779
07/01/2018 13:00,71.19,41.87,29.21,56.62,68.67,481.05,142.7502339
07/01/2018 13:15,72.34,42.09,28.62,60.06,72.7,481.05,151.1277414
07/01/2018 13:30,72.22,41.88,27.71,63.86,74.82,481.05,155.5347677
07/01/2018 13:45,71.27,41.29,26.5,61.45,75.06,481.05,156.0336763
07/01/2018 14:00,63.22,40.26,24.99,58.32,73.85,481.05,153.5183453
07/01/2018 14:15,61,38.28,23.16,56.22,65.15,481.05,135.4329072
07/01/2018 14:30,57.15,35.28,20.94,48.04,57.87,481.05,120.2993452
07/01/2018 14:45,51.74,31.53,18.38,42.54,49.38,481.05,102.6504521
07/01/2018 15:00,45.43,27.2,15.51,33.99,40.83,481.05,84.87683193
07/01/2018 15:15,38.81,22.37,12.6,28.57,31.8,481.05,66.10539445
07/01/2018 15:30,31.95,17.19,9.71,22.11,22.06,481.05,45.85801892
07/01/2018 15:45,25.09,12.17,7.01,16.34,14.33,481.05,29.78900322
07/01/2018 16:00,14.04,7.9,4.65,10.11,8,481.05,16.63028791
07/01/2018 16:15,8.02,4.34,2.59,5.29,3.3,481.05,6.859993764
07/01/2018 16:30,2.6,1.55,0.91,1.17,1.11,481.05,2.307452448
07/01/2018 16:45,0.27,0.18,0.1,0.13,0.14,481.05,0.291030038
07/01/2018 17:00,0,0,0,0,0,481.05,0
07/01/2018 17:15,0,0,0,0,0,481.05,0
07/01/2018 17:30,0,0,0,0,0,481.05,0
07/01/2018 17:45,0,0,0,0,0,481.05,0
07/01/2018 18:00,0,0,0,0,0,481.05,0
07/01/2018 18:15,0,0,0,0,0,481.05,0
07/01/2018 18:30,0,0,0,0,0,481.05,0
07/01/2018 18:45,0,0,0,0,0,481.05,0
07/01/2018 19:00,0,0,0,0,0,481.05,0
07/01/2018 19:15,0,0,0,0,0,481.05,0
07/01/2018 19:30,0,0,0,0,0,481.05,0
07/01/2018 19:45,0,0,0,0,0,481.05,0
07/01/2018 20:00,0,0,0,0,0,481.05,0
07/01/2018 20:15,0,0,0,0,0,481.05,0
07/01/2018 20:30,0,0,0,0,0,481.05,0
07/01/2018 20:45,0,0,0,0,0,481.05,0
07/01/2018 21:00,0,0,0,0,0,481.05,0
07/01/2018 21:15,0,0,0,0,0,481.05,0
07/01/2018 21:30,0,0,0,0,0,481.05,0
07/01/2018 21:45,0,0,0,0,0,481.05,0
07/01/2018 22:00,0,0,0,0,0,481.05,0
07/01/2018 22:15,0,0,0,0,0,481.05,0
07/01/2018 22:30,0,0,0,0,0,481.05,0
07/01/2018 22:45,0,0,0,0,0,481.05,0
07/01/2018 23:00,0,0,0,0,0,481.05,0
07/01/2018 23:15,0,0,0,0,0,481.05,0
07/01/2018 23:30,0,0,0,0,0,481.05,0
07/01/2018 23:45,0,0,0,0,0,481.05,0
08/01/2018 00:00,0,0,0,0,0,481.05,0
08/01/2018 00:15,0,0,0,0,0,481.05,0
08/01/2018 00:30,0,0,0,0,0,481.05,0
08/01/2018 00:45,0,0,0,0,0,481.05,0
08/01/2018 01:00,0,0,0,0,0,481.05,0
08/01/2018 01:15,0,0,0,0,0,481.05,0
08/01/2018 01:30,0,0,0,0,0,481.05,0
08/01/2018 01:45,0,0,0,0,0,481.05,0
08/01/2018 02:00,0,0,0,0,0,481.05,0
08/01/2018 02:15,0,0,0,0,0,481.05,0
08/01/2018 02:30,0,0,0,0,0,481.05,0
08/01/2018 02:45,0,0,0,0,0,481.05,0
08/01/2018 03:00,0,0,0,0,0,481.05,0
08/01/2018 03:15,0,0,0,0,0,481.05,0
08/01/2018 03:30,0,0,0,0,0,481.05,0
08/01/2018 03:45,0,0,0,0,0,481.05,0
08/01/2018 04:00,0,0,0,0,0,481.05,0
08/01/2018 04:15,0,0,0,0,0,481.05,0
08/01/2018 04:30,0,0,0,0,0,481.05,0
08/01/2018 04:45,0,0,0,0,0,481.05,0
08/01/2018 05:00,0,0,0,0,0,481.05,0
08/01/2018 05:15,0,0,0,0,0,481.05,0
08/01/2018 05:30,0,0,0,0,0,481.05,0
08/01/2018 05:45,0,0,0,0,0,481.05,0
08/01/2018 06:00,0,0,0,0,0,481.05,0
08/01/2018 06:15,0,0,0,0,0,481.05,0
08/01/2018 06:30,0,0,0,0,0,481.05,0
08/01/2018 06:45,0,0,0,0,0,481.05,0
08/01/2018 07:00,0,0,0,0,0,481.05,0
08/01/2018 07:15,0,0,0,0,0,481.05,0
08/01/2018 07:30,0,0,0,0,0,481.05,0
08/01/2018 07:45,0,0,0,0,0,481.05,0
08/01/2018 08:00,0,0,0,0,0,481.05,0
08/01/2018 08:15,0,0,0,0,0,481.05,0
08/01/2018 08:30,0.03,0.03,0.08,0.03,0,481.05,0
08/01/2018 08:45,1.1,1.03,2.86,1.13,0,481.05,0
08/01/2018 09:00,5.13,5.42,13.54,4.94,0.05,481.05,0.103939299
08/01/2018 09:15,12.02,12.9,27.93,9.38,0.72,481.05,1.496725912
08/01/2018 09:30,19.44,20.42,42.2,11.22,2.44,481.05,5.072237813
08/01/2018 09:45,26.39,26.96,55.87,12.08,4.82,481.05,10.01974847
08/01/2018 10:00,33.03,34.02,70.07,13.52,7.44,481.05,15.46616776
08/01/2018 10:15,40.18,41.47,84.24,16.47,10.1,481.05,20.99573849
08/01/2018 10:30,47.02,48.64,97.47,13.08,12.59,481.05,26.1719156
08/01/2018 10:45,53.35,55.22,109.64,16.17,14.83,481.05,30.82839622
08/01/2018 11:00,21.46,61.35,120.56,18.75,16.3,481.05,33.88421162
08/01/2018 11:15,25.31,66.83,129.84,16.26,17.64,481.05,36.66978485
08/01/2018 11:30,29.37,71.71,137.42,19.19,19.71,481.05,40.97287184
08/01/2018 11:45,31.72,76.24,143.47,24.67,22.27,481.05,46.29456397
08/01/2018 12:00,33.93,80.14,147.98,23.81,23.78,481.05,49.43353082
08/01/2018 12:15,35.47,82.98,150.92,25.09,25.38,481.05,52.7595884
08/01/2018 12:30,36.58,84.8,152.29,26.22,27.66,481.05,57.49922046
08/01/2018 12:45,37.85,85.78,152.09,27.95,28.85,481.05,59.97297578
08/01/2018 13:00,38.72,85.8,150.33,28.09,29.69,481.05,61.71915601
08/01/2018 13:15,38.57,84.75,147.02,27.69,29.91,481.05,62.17648893
08/01/2018 13:30,37.95,82.67,142.19,29.85,29.46,481.05,61.24103524
08/01/2018 13:45,36.87,79.65,135.86,28.4,29.02,481.05,60.3263694
08/01/2018 14:00,30.37,75.6,128.04,26.36,28.19,481.05,58.60097703
08/01/2018 14:15,29,70.51,118.52,26.01,26.79,481.05,55.69067664
08/01/2018 14:30,27.04,64.3,107.5,26.14,24.16,481.05,50.22346949
08/01/2018 14:45,24.55,56.96,95.46,20.34,20.6,481.05,42.82299137
08/01/2018 15:00,21.67,49.11,82.53,16.88,16.79,481.05,34.90281676
08/01/2018 15:15,18.52,40.91,68.88,14.51,13.22,481.05,27.48155077
08/01/2018 15:30,15.31,32.97,55.56,5.62,9.97,481.05,20.72549631
08/01/2018 15:45,12.12,25.67,43.12,6.92,7.36,481.05,15.29986488
08/01/2018 16:00,9.02,17.85,30.42,0,5.05,481.05,10.49786924
08/01/2018 16:15,5.02,9.41,17.02,2.79,2.92,481.05,6.070055088
08/01/2018 16:30,1.54,2.78,5.37,1.25,1.3,481.05,2.702421786
08/01/2018 16:45,0.15,0.29,0.56,0.23,0.26,481.05,0.540484357
08/01/2018 17:00,0,0,0,0,0,481.05,0
08/01/2018 17:15,0,0,0,0,0,481.05,0
08/01/2018 17:30,0,0,0,0,0,481.05,0
08/01/2018 17:45,0,0,0,0,0,481.05,0
08/01/2018 18:00,0,0,0,0,0,481.05,0
08/01/2018 18:15,0,0,0,0,0,481.05,0
08/01/2018 18:30,0,0,0,0,0,481.05,0
08/01/2018 18:45,0,0,0,0,0,481.05,0
08/01/2018 19:00,0,0,0,0,0,481.05,0
08/01/2018 19:15,0,0,0,0,0,481.05,0
08/01/2018 19:30,0,0,0,0,0,481.05,0
08/01/2018 19:45,0,0,0,0,0,481.05,0
08/01/2018 20:00,0,0,0,0,0,481.05,0
08/01/2018 20:15,0,0,0,0,0,481.05,0
08/01/2018 20:30,0,0,0,0,0,481.05,0
08/01/2018 20:45,0,0,0,0,0,481.05,0
08/01/2018 21:00,0,0,0,0,0,481.05,0
08/01/2018 21:15,0,0,0,0,0,481.05,0
08/01/2018 21:30,0,0,0,0,0,481.05,0
08/01/2018 21:45,0,0,0,0,0,481.05,0
08/01/2018 22:00,0,0,0,0,0,481.05,0
08/01/2018 22:15,0,0,0,0,0,481.05,0
08/01/2018 22:30,0,0,0,0,0,481.05,0
08/01/2018 22:45,0,0,0,0,0,481.05,0
08/01/2018 23:00,0,0,0,0,0,481.05,0
08/01/2018 23:15,0,0,0,0,0,481.05,0
08/01/2018 23:30,0,0,0,0,0,481.05,0
08/01/2018 23:45,0,0,0,0,0,481.05,0
09/01/2018 00:00,0,0,0,0,0,481.05,0
09/01/2018 00:15,0,0,0,0,0,481.05,0
09/01/2018 00:30,0,0,0,0,0,481.05,0
09/01/2018 00:45,0,0,0,0,0,481.05,0
09/01/2018 01:00,0,0,0,0,0,481.05,0
09/01/2018 01:15,0,0,0,0,0,481.05,0
09/01/2018 01:30,0,0,0,0,0,481.05,0
09/01/2018 01:45,0,0,0,0,0,481.05,0
09/01/2018 02:00,0,0,0,0,0,481.05,0
09/01/2018 02:15,0,0,0,0,0,481.05,0
09/01/2018 02:30,0,0,0,0,0,481.05,0
09/01/2018 02:45,0,0,0,0,0,481.05,0
09/01/2018 03:00,0,0,0,0,0,481.05,0
09/01/2018 03:15,0,0,0,0,0,481.05,0
09/01/2018 03:30,0,0,0,0,0,481.05,0
09/01/2018 03:45,0,0,0,0,0,481.05,0
09/01/2018 04:00,0,0,0,0,0,481.05,0
09/01/2018 04:15,0,0,0,0,0,481.05,0
09/01/2018 04:30,0,0,0,0,0,481.05,0
09/01/2018 04:45,0,0,0,0,0,481.05,0
09/01/2018 05:00,0,0,0,0,0,481.05,0
09/01/2018 05:15,0,0,0,0,0,481.05,0
09/01/2018 05:30,0,0,0,0,0,481.05,0
09/01/2018 05:45,0,0,0,0,0,481.05,0
09/01/2018 06:00,0,0,0,0,0,481.05,0
09/01/2018 06:15,0,0,0,0,0,481.05,0
09/01/2018 06:30,0,0,0,0,0,481.05,0
09/01/2018 06:45,0,0,0,0,0,481.05,0
09/01/2018 07:00,0,0,0,0,0,481.05,0
09/01/2018 07:15,0,0,0,0,0,481.05,0
09/01/2018 07:30,0,0,0,0,0,481.05,0
09/01/2018 07:45,0,0,0,0,0,481.05,0
09/01/2018 08:00,0,0,0,0,0,481.05,0
09/01/2018 08:15,0,0,0,0,0,481.05,0
09/01/2018 08:30,0.03,0.03,0.06,0,0,481.05,0
09/01/2018 08:45,1.15,1.02,2.6,0,0,481.05,0
09/01/2018 09:00,7.18,5,13.35,0.85,1.27,481.05,2.640058206
09/01/2018 09:15,17.31,12.39,28.74,3.91,4.42,481.05,9.188234071
09/01/2018 09:30,27.21,20.96,43.1,7.85,8.48,481.05,17.62810519
09/01/2018 09:45,35.89,28.65,56.95,12.56,13.38,481.05,27.81415653
09/01/2018 10:00,44.41,35.9,71.06,16.56,19.08,481.05,39.66323667
09/01/2018 10:15,53.55,42.91,84.93,14.84,25.44,481.05,52.88431556
09/01/2018 10:30,62.45,49.79,97.9,19.24,32.06,481.05,66.64587881
09/01/2018 10:45,70.45,56.29,110.01,8.82,36.98,481.05,76.87350587
09/01/2018 11:00,39.74,62.32,120.9,10.7,39.16,481.05,81.40525933
09/01/2018 11:15,44.65,67.78,130.27,17.87,40.56,481.05,84.31555971
09/01/2018 11:30,49.2,72.54,138.06,16.05,39.41,481.05,81.92495583
09/01/2018 11:45,54.39,76.22,144.64,44.93,38.18,481.05,79.36804906
09/01/2018 12:00,59.19,78.89,149.7,44.38,37.89,481.05,78.76520112
09/01/2018 12:15,62.52,80.34,153.01,41.89,37.42,481.05,77.78817171
09/01/2018 12:30,65.25,80.64,154.59,44.22,37.66,481.05,78.28708035
09/01/2018 12:45,66.13,80.15,154.43,43.09,35.92,481.05,74.66999272
09/01/2018 13:00,66.28,78.87,152.56,41.47,33.49,481.05,69.61854277
09/01/2018 13:15,65.6,76.8,148.97,38.25,31.84,481.05,66.18854589
09/01/2018 13:30,64.16,73.96,143.67,35.88,30.18,481.05,62.73776115
09/01/2018 13:45,61.49,70.42,136.96,33.38,26.12,481.05,54.29789003
09/01/2018 14:00,35.26,66.15,129.04,28.96,21.81,481.05,45.33832242
09/01/2018 14:15,33.69,61.15,119.58,24.7,17.39,481.05,36.15008835
09/01/2018 14:30,31.61,55.56,108.76,21.36,13.94,481.05,28.97827669
09/01/2018 14:45,27.8,49.55,96.92,17.41,11.35,481.05,23.59422097
09/01/2018 15:00,23.98,43.38,84.34,15.45,9.76,481.05,20.28895125
09/01/2018 15:15,20.68,36.98,70.95,7.97,8.49,481.05,17.64889305
09/01/2018 15:30,17.19,30.23,57.6,6.41,7.24,481.05,15.05041056
09/01/2018 15:45,13.62,22.84,44.97,6.32,5.69,481.05,11.82829228
09/01/2018 16:00,8.43,15.24,31.93,2.69,3.41,481.05,7.088660222
09/01/2018 16:15,5.32,7.85,18.42,1.38,1.62,481.05,3.367633302
09/01/2018 16:30,2.02,2.54,6.17,0.31,0.5,481.05,1.039392994
09/01/2018 16:45,0.25,0.35,0.74,0.08,0.05,481.05,0.103939299
09/01/2018 17:00,0,0,0,0,0,481.05,0
09/01/2018 17:15,0,0,0,0,0,481.05,0
09/01/2018 17:30,0,0,0,0,0,481.05,0
09/01/2018 17:45,0,0,0,0,0,481.05,0
09/01/2018 18:00,0,0,0,0,0,481.05,0
09/01/2018 18:15,0,0,0,0,0,481.05,0
09/01/2018 18:30,0,0,0,0,0,481.05,0
09/01/2018 18:45,0,0,0,0,0,481.05,0
09/01/2018 19:00,0,0,0,0,0,481.05,0
09/01/2018 19:15,0,0,0,0,0,481.05,0
09/01/2018 19:30,0,0,0,0,0,481.05,0
09/01/2018 19:45,0,0,0,0,0,481.05,0
09/01/2018 20:00,0,0,0,0,0,481.05,0
09/01/2018 20:15,0,0,0,0,0,481.05,0
09/01/2018 20:30,0,0,0,0,0,481.05,0
09/01/2018 20:45,0,0,0,0,0,481.05,0
09/01/2018 21:00,0,0,0,0,0,481.05,0
09/01/2018 21:15,0,0,0,0,0,481.05,0
09/01/2018 21:30,0,0,0,0,0,481.05,0
09/01/2018 21:45,0,0,0,0,0,481.05,0
09/01/2018 22:00,0,0,0,0,0,481.05,0
09/01/2018 22:15,0,0,0,0,0,481.05,0
09/01/2018 22:30,0,0,0,0,0,481.05,0
09/01/2018 22:45,0,0,0,0,0,481.05,0
09/01/2018 23:00,0,0,0,0,0,481.05,0
09/01/2018 23:15,0,0,0,0,0,481.05,0
09/01/2018 23:30,0,0,0,0,0,481.05,0
09/01/2018 23:45,0,0,0,0,0,481.05,0
10/01/2018 00:00,0,0,0,0,0,481.05,0
10/01/2018 00:15,0,0,0,0,0,481.05,0
10/01/2018 00:30,0,0,0,0,0,481.05,0
10/01/2018 00:45,0,0,0,0,0,481.05,0
10/01/2018 01:00,0,0,0,0,0,481.05,0
10/01/2018 01:15,0,0,0,0,0,481.05,0
10/01/2018 01:30,0,0,0,0,0,481.05,0
10/01/2018 01:45,0,0,0,0,0,481.05,0
10/01/2018 02:00,0,0,0,0,0,481.05,0
10/01/2018 02:15,0,0,0,0,0,481.05,0
10/01/2018 02:30,0,0,0,0,0,481.05,0
10/01/2018 02:45,0,0,0,0,0,481.05,0
10/01/2018 03:00,0,0,0,0,0,481.05,0
